Gene_ID,logFC,logCPM,LR,PValue,FDR
ENSRNOG00000018841,0.941808732,6.96405462,108.1065017,2.55E-25,2.67E-23
ENSRNOG00000047699,-2.157825239,2.274409382,107.9489009,2.76E-25,2.88E-23
ENSRNOG00000003832,-0.994610216,5.346367473,107.4994867,3.46E-25,3.60E-23
ENSRNOG00000005678,-0.941524501,8.488026779,106.9936673,4.47E-25,4.63E-23
ENSRNOG00000042960,-1.062198066,5.280148517,106.7668073,5.01E-25,5.18E-23
ENSRNOG00000020748,-1.008192596,10.02150509,106.7515584,5.05E-25,5.20E-23
ENSRNOG00000008116,1.393768535,3.068648081,106.5228369,5.66E-25,5.82E-23
ENSRNOG00000011346,-0.947658074,6.851500635,106.3980515,6.03E-25,6.18E-23
ENSRNOG00000003538,0.931012455,8.256682058,105.874572,7.86E-25,8.02E-23
ENSRNOG00000015346,-1.782282791,2.884702555,105.6974105,8.59E-25,8.75E-23
ENSRNOG00000002664,-1.028594906,6.118211894,105.3273746,1.04E-24,1.05E-22
ENSRNOG00000015321,1.019444562,4.70847548,104.6697255,1.44E-24,1.46E-22
ENSRNOG00000014902,-1.083430309,4.711711447,104.12738,1.90E-24,1.91E-22
ENSRNOG00000023549,2.227249419,1.452329659,103.8302238,2.20E-24,2.22E-22
ENSRNOG00000010881,-1.016525728,8.912344091,103.674048,2.38E-24,2.39E-22
ENSRNOG00000012428,0.981826935,5.230736289,103.5991956,2.48E-24,2.48E-22
ENSRNOG00000017354,-0.971135411,7.122406742,103.4422908,2.68E-24,2.67E-22
ENSRNOG00000031298,3.758340875,0.243889521,101.9332345,5.74E-24,5.70E-22
ENSRNOG00000012759,-3.024375041,0.732017767,101.638346,6.66E-24,6.60E-22
ENSRNOG00000006237,-1.277676811,6.313195448,101.6291909,6.70E-24,6.61E-22
ENSRNOG00000001704,-1.561847031,5.210699062,101.5882742,6.83E-24,6.73E-22
ENSRNOG00000015732,-0.912882582,6.211954971,101.39521,7.53E-24,7.40E-22
ENSRNOG00000014387,-1.440452437,3.852258735,100.9771464,9.31E-24,9.11E-22
ENSRNOG00000018163,-1.880393978,4.883276296,100.9062747,9.64E-24,9.41E-22
ENSRNOG00000033697,-1.530372652,2.860714569,100.833056,1.00E-23,9.74E-22
ENSRNOG00000022099,-2.042795513,2.198062973,100.0025192,1.52E-23,1.48E-21
ENSRNOG00000007286,-1.096407169,5.358728667,99.9067019,1.60E-23,1.54E-21
ENSRNOG00000008115,1.030874485,9.731247704,99.85167405,1.64E-23,1.58E-21
ENSRNOG00000014524,-0.897335834,6.816372131,99.76758397,1.71E-23,1.64E-21
ENSRNOG00000014030,1.302896543,6.472392109,99.76710143,1.71E-23,1.64E-21
ENSRNOG00000054049,-1.292600429,3.461864147,99.44418215,2.02E-23,1.93E-21
ENSRNOG00000020247,2.346693118,1.444525261,98.8317774,2.75E-23,2.62E-21
ENSRNOG00000011054,1.556755016,2.593978355,98.62257489,3.06E-23,2.90E-21
ENSRNOG00000013064,1.029768666,5.854340853,98.49953051,3.25E-23,3.08E-21
ENSRNOG00000004328,-1.204694495,7.511514361,98.30637717,3.58E-23,3.39E-21
ENSRNOG00000009756,0.941481934,8.630174406,98.15858605,3.86E-23,3.64E-21
ENSRNOG00000010457,-0.890702747,5.711211329,98.01087662,4.16E-23,3.91E-21
ENSRNOG00000048812,0.950402556,7.1200074,97.87468791,4.46E-23,4.18E-21
ENSRNOG00000014987,3.017358197,0.743006211,97.86869512,4.47E-23,4.18E-21
ENSRNOG00000061650,3.187209624,0.366456939,97.47982087,5.44E-23,5.07E-21
ENSRNOG00000008209,0.930401243,9.255843022,97.37628554,5.73E-23,5.33E-21
ENSRNOG00000012658,-1.799418929,3.262774945,96.69240379,8.10E-23,7.50E-21
ENSRNOG00000050675,-1.704213825,4.472683361,96.6776561,8.16E-23,7.53E-21
ENSRNOG00000018225,-1.03159207,7.747155527,96.67325501,8.18E-23,7.53E-21
ENSRNOG00000011946,1.066881865,4.761341627,95.57650482,1.42E-22,1.31E-20
ENSRNOG00000008346,-5.450706874,-0.554161157,95.57373263,1.42E-22,1.31E-20
ENSRNOG00000057440,-1.759397218,3.356168046,95.49629428,1.48E-22,1.35E-20
ENSRNOG00000012471,-1.244174097,4.301956131,95.46330866,1.51E-22,1.37E-20
ENSRNOG00000033883,-1.413298893,3.11174544,95.45694177,1.51E-22,1.37E-20
ENSRNOG00000024620,-1.413397312,2.776012379,95.04959536,1.86E-22,1.68E-20
ENSRNOG00000055557,-2.532583913,0.855053339,95.03338541,1.87E-22,1.69E-20
ENSRNOG00000017118,-1.431289263,3.706113553,94.97496077,1.93E-22,1.74E-20
ENSRNOG00000009047,-1.811384998,1.900101264,94.95340954,1.95E-22,1.75E-20
ENSRNOG00000032443,-1.744148634,2.246683406,94.95315055,1.95E-22,1.75E-20
ENSRNOG00000019751,1.492127606,3.313626,94.77148111,2.14E-22,1.91E-20
ENSRNOG00000003722,-1.731882429,2.325200022,94.06843794,3.05E-22,2.71E-20
ENSRNOG00000012424,-1.191266189,6.028054691,94.06417122,3.05E-22,2.71E-20
ENSRNOG00000059866,-1.770928821,1.917433666,94.00280308,3.15E-22,2.79E-20
ENSRNOG00000000585,0.944920473,5.302765583,93.83612238,3.43E-22,3.03E-20
ENSRNOG00000011800,2.449193968,0.857469367,93.38001752,4.32E-22,3.80E-20
ENSRNOG00000013136,-0.849348636,7.931090253,93.31204293,4.47E-22,3.93E-20
ENSRNOG00000042460,1.770385033,4.580539063,93.16960794,4.80E-22,4.21E-20
ENSRNOG00000001047,-0.948609475,5.503401324,93.16555992,4.81E-22,4.21E-20
ENSRNOG00000009195,1.065896007,8.881420334,92.94386254,5.38E-22,4.69E-20
ENSRNOG00000014819,1.47536975,2.789866986,92.54848893,6.57E-22,5.71E-20
ENSRNOG00000014867,-2.350445727,1.018328073,92.40865601,7.05E-22,6.12E-20
ENSRNOG00000003583,-0.895449877,5.757671604,92.33059855,7.33E-22,6.35E-20
ENSRNOG00000021144,-0.908926114,6.793155016,91.82448727,9.47E-22,8.17E-20
ENSRNOG00000012840,-0.817945491,12.30898998,91.81185773,9.53E-22,8.21E-20
ENSRNOG00000007302,-2.186015432,1.882644726,91.75784602,9.80E-22,8.41E-20
ENSRNOG00000040205,-0.899516209,8.341645402,91.53411094,1.10E-21,9.39E-20
ENSRNOG00000022637,-1.757783435,3.226540845,91.10932499,1.36E-21,1.16E-19
ENSRNOG00000005248,-1.071787561,4.05676351,91.06521531,1.39E-21,1.18E-19
ENSRNOG00000015616,1.910831704,1.555910062,90.77290274,1.61E-21,1.37E-19
ENSRNOG00000016023,-1.711988657,2.043132835,90.53815763,1.81E-21,1.54E-19
ENSRNOG00000008487,-0.864819518,7.979188607,90.35221617,1.99E-21,1.68E-19
ENSRNOG00000018674,-1.316488776,6.268004595,90.25996396,2.09E-21,1.76E-19
ENSRNOG00000047213,1.068985821,4.105704749,90.21650925,2.13E-21,1.80E-19
ENSRNOG00000004602,0.837209741,8.281123367,89.97512741,2.41E-21,2.02E-19
ENSRNOG00000055185,3.144988006,0.473702514,89.68062919,2.80E-21,2.34E-19
ENSRNOG00000052925,-1.751612665,2.057299918,89.65994003,2.83E-21,2.36E-19
ENSRNOG00000017783,-0.848791153,8.921075999,89.29724476,3.40E-21,2.83E-19
ENSRNOG00000000824,-1.084765234,4.228713485,88.90438994,4.14E-21,3.44E-19
ENSRNOG00000003069,2.406821878,0.788639732,88.8316715,4.30E-21,3.56E-19
ENSRNOG00000008203,-1.586016013,4.17225963,88.56492555,4.92E-21,4.06E-19
ENSRNOG00000000640,-1.705975648,2.160963334,88.45623779,5.20E-21,4.28E-19
ENSRNOG00000012349,0.877758067,6.412208839,88.37971835,5.40E-21,4.44E-19
ENSRNOG00000050404,-1.023409529,7.419158543,88.03135314,6.44E-21,5.28E-19
ENSRNOG00000006930,-1.825703485,1.96905539,87.87493987,6.97E-21,5.70E-19
ENSRNOG00000020792,2.939483913,0.34933493,87.83263956,7.12E-21,5.81E-19
ENSRNOG00000001314,0.941457069,5.445578699,87.4993634,8.43E-21,6.86E-19
ENSRNOG00000011631,-2.880752572,0.366611747,87.11101112,1.03E-20,8.33E-19
ENSRNOG00000018052,-0.811780822,8.849450957,87.01461627,1.08E-20,8.72E-19
ENSRNOG00000011478,-1.441923723,3.153159016,86.63325766,1.31E-20,1.06E-18
ENSRNOG00000017828,-1.899776472,3.0314862,86.6067659,1.32E-20,1.07E-18
ENSRNOG00000012830,0.890394531,5.335464634,86.37844323,1.49E-20,1.19E-18
ENSRNOG00000029784,-1.009830643,7.212762505,86.31340489,1.54E-20,1.23E-18
ENSRNOG00000013658,1.1695109,4.864815665,86.04359999,1.76E-20,1.41E-18
ENSRNOG00000021569,1.020025771,4.573857993,85.98924544,1.81E-20,1.44E-18
ENSRNOG00000002810,0.856250758,6.013998214,85.34419018,2.51E-20,2.00E-18
ENSRNOG00000030124,-0.798616902,8.719260689,85.30941675,2.55E-20,2.03E-18
ENSRNOG00000036693,0.878070621,5.818165741,85.25184067,2.63E-20,2.08E-18
ENSRNOG00000016512,-0.893280812,10.82509073,85.0574436,2.90E-20,2.29E-18
ENSRNOG00000029366,-1.767395829,3.698593689,84.99513283,2.99E-20,2.36E-18
ENSRNOG00000019184,-1.318361865,3.742069358,84.73148428,3.42E-20,2.69E-18
ENSRNOG00000018960,-1.013119484,6.669742039,84.66351839,3.54E-20,2.78E-18
ENSRNOG00000046258,1.244634571,3.828347032,84.44391416,3.95E-20,3.09E-18
ENSRNOG00000020467,1.121754386,4.591234324,84.38167628,4.08E-20,3.19E-18
ENSRNOG00000003597,-1.051927372,4.353136285,84.33462656,4.18E-20,3.26E-18
ENSRNOG00000005857,2.070324993,2.08192453,84.27972993,4.29E-20,3.34E-18
ENSRNOG00000042630,-1.3977798,2.866599416,83.75831847,5.59E-20,4.34E-18
ENSRNOG00000007839,-1.998482174,1.442748684,83.57533798,6.13E-20,4.75E-18
ENSRNOG00000002378,0.872222483,6.063659898,83.32175957,6.97E-20,5.38E-18
ENSRNOG00000008919,-1.593135451,2.332797182,83.19510441,7.43E-20,5.72E-18
ENSRNOG00000012168,1.168412364,3.356015322,83.15838027,7.57E-20,5.82E-18
ENSRNOG00000029049,-1.340999324,5.068392129,82.8934119,8.66E-20,6.64E-18
ENSRNOG00000045553,1.458727749,2.317320678,82.81996803,8.99E-20,6.87E-18
ENSRNOG00000004518,-0.95004029,4.613935691,82.77728789,9.18E-20,7.01E-18
ENSRNOG00000003746,2.211343902,1.116664529,82.41860283,1.10E-19,8.38E-18
ENSRNOG00000060381,-2.687679754,0.779062189,82.34248467,1.14E-19,8.69E-18
ENSRNOG00000016299,-1.328791413,3.321467282,82.18771864,1.24E-19,9.38E-18
ENSRNOG00000007859,-0.932713815,5.652792581,82.15433857,1.26E-19,9.51E-18
ENSRNOG00000015155,-1.590787358,3.835278113,82.04102117,1.33E-19,1.01E-17
ENSRNOG00000007477,2.486253324,1.016619994,81.9209349,1.42E-19,1.07E-17
ENSRNOG00000057701,-1.644965172,2.602934067,81.85016681,1.47E-19,1.10E-17
ENSRNOG00000017805,2.9033457,0.260991409,81.81929892,1.49E-19,1.12E-17
ENSRNOG00000014465,1.51939384,3.252669839,81.49368841,1.76E-19,1.31E-17
ENSRNOG00000000488,0.935273238,4.820292959,81.2965825,1.94E-19,1.45E-17
ENSRNOG00000007393,0.918608099,8.243526871,81.01851552,2.24E-19,1.66E-17
ENSRNOG00000008941,-0.845735432,8.454375192,80.81484867,2.48E-19,1.84E-17
ENSRNOG00000058249,0.799868978,7.809550221,80.72696481,2.59E-19,1.92E-17
ENSRNOG00000019365,-2.401432784,0.84555629,80.58815877,2.78E-19,2.05E-17
ENSRNOG00000015596,0.867300554,5.34116692,80.57238184,2.80E-19,2.07E-17
ENSRNOG00000020481,1.103023683,3.470370534,80.41775798,3.03E-19,2.23E-17
ENSRNOG00000021067,-1.953974348,1.663031066,80.3902117,3.07E-19,2.26E-17
ENSRNOG00000007329,-0.818130462,8.366164697,80.29552174,3.22E-19,2.36E-17
ENSRNOG00000023473,0.861968218,4.713056743,80.24359249,3.31E-19,2.42E-17
ENSRNOG00000059166,-2.091315035,1.637781158,80.23919653,3.32E-19,2.42E-17
ENSRNOG00000011150,0.863270723,5.072389175,80.12003791,3.52E-19,2.56E-17
ENSRNOG00000003533,0.815563906,6.954118379,79.89466059,3.95E-19,2.87E-17
ENSRNOG00000014797,0.839731385,6.57989274,79.69772498,4.36E-19,3.16E-17
ENSRNOG00000016516,-0.777497647,7.680359626,79.36177821,5.17E-19,3.74E-17
ENSRNOG00000019776,-0.920190201,4.585957576,79.31151553,5.30E-19,3.83E-17
ENSRNOG00000012951,-1.078576848,4.783367756,79.08936635,5.94E-19,4.27E-17
ENSRNOG00000016483,-2.524509076,0.645010343,78.72086238,7.15E-19,5.14E-17
ENSRNOG00000008766,-1.703842913,6.11555227,78.53982825,7.84E-19,5.62E-17
ENSRNOG00000007743,-1.571816521,2.160259384,78.49120838,8.04E-19,5.74E-17
ENSRNOG00000006956,-0.893084623,8.649955862,78.31947988,8.77E-19,6.25E-17
ENSRNOG00000014453,-0.842454107,7.886927693,78.06083192,9.99E-19,7.11E-17
ENSRNOG00000028658,3.849917561,-0.362612946,78.04377039,1.01E-18,7.16E-17
ENSRNOG00000017524,2.373810914,1.252377274,77.75121408,1.17E-18,8.28E-17
ENSRNOG00000017307,-1.616497553,1.952345996,77.57209283,1.28E-18,9.05E-17
ENSRNOG00000006674,-0.934734987,4.137194504,77.34488876,1.44E-18,1.01E-16
ENSRNOG00000049351,1.206769411,3.140309051,77.29954338,1.47E-18,1.03E-16
ENSRNOG00000011189,0.919984616,4.979390876,77.27257234,1.49E-18,1.05E-16
ENSRNOG00000042497,-3.814717093,-0.506039805,76.92512264,1.78E-18,1.24E-16
ENSRNOG00000042899,3.264023939,1.033483393,76.89050411,1.81E-18,1.26E-16
ENSRNOG00000042785,-0.843812749,5.615946,76.88682186,1.81E-18,1.26E-16
ENSRNOG00000018282,0.895509466,5.958806562,76.86435604,1.83E-18,1.28E-16
ENSRNOG00000020482,-0.934842435,4.744169347,76.85242343,1.84E-18,1.28E-16
ENSRNOG00000049385,-1.189713217,2.931796084,76.81998721,1.87E-18,1.30E-16
ENSRNOG00000016653,1.516603206,1.908722444,76.80380844,1.89E-18,1.31E-16
ENSRNOG00000045779,0.8487877,6.069637604,76.75638329,1.93E-18,1.34E-16
ENSRNOG00000029399,-1.060265189,3.964093924,76.70726818,1.98E-18,1.37E-16
ENSRNOG00000014010,-0.866050448,6.413661901,76.69709762,1.99E-18,1.37E-16
ENSRNOG00000020309,-2.691882205,0.268371576,76.55005215,2.15E-18,1.47E-16
ENSRNOG00000028041,-2.010387785,3.690507606,76.54615023,2.15E-18,1.47E-16
ENSRNOG00000046366,-1.283372566,6.604411757,76.54056916,2.16E-18,1.47E-16
ENSRNOG00000016724,-0.820751348,6.379886616,76.49427723,2.21E-18,1.51E-16
ENSRNOG00000000378,-1.663726732,4.232081464,76.23395337,2.52E-18,1.72E-16
ENSRNOG00000006052,-0.846393431,5.234041177,76.09047309,2.71E-18,1.84E-16
ENSRNOG00000057284,-0.749603418,7.266118576,76.00267427,2.83E-18,1.92E-16
ENSRNOG00000037909,0.817015202,7.181693155,75.96636941,2.89E-18,1.95E-16
ENSRNOG00000050090,1.050201111,3.748033028,75.95793781,2.90E-18,1.96E-16
ENSRNOG00000050997,-0.914176667,6.662935586,75.48986952,3.67E-18,2.47E-16
ENSRNOG00000009771,-2.730732378,0.67708713,75.11301666,4.45E-18,2.99E-16
ENSRNOG00000015948,-0.826566366,5.046119424,74.96590141,4.79E-18,3.21E-16
ENSRNOG00000004330,1.60091636,1.819530287,74.89325358,4.97E-18,3.33E-16
ENSRNOG00000019065,-2.095862628,3.883226792,74.70575998,5.46E-18,3.65E-16
ENSRNOG00000011501,0.776384608,8.523556289,74.61023934,5.73E-18,3.82E-16
ENSRNOG00000012439,2.025697293,1.394974423,74.47722119,6.13E-18,4.08E-16
ENSRNOG00000014490,1.095095524,3.402602357,74.37547249,6.46E-18,4.29E-16
ENSRNOG00000003148,-0.778152858,7.572291438,74.32125189,6.64E-18,4.40E-16
ENSRNOG00000027264,-0.91810255,5.668286607,74.25257083,6.87E-18,4.55E-16
ENSRNOG00000004198,-1.843320035,5.746669032,74.15194404,7.23E-18,4.78E-16
ENSRNOG00000000903,0.823225543,5.922675168,74.05938138,7.58E-18,5.00E-16
ENSRNOG00000024594,0.975150605,4.274948333,73.91411596,8.16E-18,5.37E-16
ENSRNOG00000033906,1.152152469,3.459658866,73.75754551,8.83E-18,5.80E-16
ENSRNOG00000002914,0.788390073,6.178322275,73.51793721,9.97E-18,6.53E-16
ENSRNOG00000013589,-0.812788005,5.108739839,73.4252656,1.05E-17,6.83E-16
ENSRNOG00000001090,-0.873324966,9.14689015,73.39852099,1.06E-17,6.91E-16
ENSRNOG00000011427,-0.811628688,5.681012299,73.17703142,1.19E-17,7.72E-16
ENSRNOG00000030639,-0.943892595,5.359085214,72.7121415,1.50E-17,9.75E-16
ENSRNOG00000015972,-1.905743534,2.020444569,72.61093857,1.58E-17,1.02E-15
ENSRNOG00000020651,-0.772404342,6.9934889,72.54972279,1.63E-17,1.05E-15
ENSRNOG00000014398,-1.627866978,2.649059579,72.51727846,1.66E-17,1.07E-15
ENSRNOG00000030625,0.868980618,6.517269557,72.44846089,1.71E-17,1.11E-15
ENSRNOG00000012591,4.114189278,-0.551434379,72.42868356,1.73E-17,1.11E-15
ENSRNOG00000019864,-0.846995059,4.663605548,72.22891121,1.92E-17,1.23E-15
ENSRNOG00000014265,-0.891807966,5.380163461,72.22004001,1.92E-17,1.23E-15
ENSRNOG00000046889,0.762311889,9.482461077,72.19838473,1.95E-17,1.25E-15
ENSRNOG00000031168,-1.895192436,1.484994137,72.00447501,2.15E-17,1.37E-15
ENSRNOG00000012366,0.772490172,7.639814744,71.9575104,2.20E-17,1.40E-15
ENSRNOG00000034200,1.070914594,5.203611559,71.94091941,2.22E-17,1.41E-15
ENSRNOG00000009466,-1.742548076,2.39108425,71.90194707,2.26E-17,1.43E-15
ENSRNOG00000014678,1.539075494,1.76992654,71.89718419,2.27E-17,1.43E-15
ENSRNOG00000008170,-1.866723739,1.869601334,71.89566922,2.27E-17,1.43E-15
ENSRNOG00000010165,-1.27447826,3.039601544,71.76346537,2.43E-17,1.53E-15
ENSRNOG00000016695,-0.749494968,8.746375245,71.46420097,2.82E-17,1.78E-15
ENSRNOG00000027954,-1.603113847,2.353844893,71.40132059,2.91E-17,1.83E-15
ENSRNOG00000001645,-0.827410175,4.835748313,70.85176545,3.85E-17,2.42E-15
ENSRNOG00000037435,-1.060308371,7.093786156,70.52936818,4.53E-17,2.84E-15
ENSRNOG00000056017,-0.815697722,4.807611947,70.44609079,4.73E-17,2.96E-15
ENSRNOG00000025895,-2.175887148,2.202165947,70.41353115,4.81E-17,3.00E-15
ENSRNOG00000053041,-3.142622878,-0.019191207,70.29197952,5.11E-17,3.19E-15
ENSRNOG00000031269,0.786948614,7.310984252,70.27613914,5.16E-17,3.20E-15
ENSRNOG00000014264,-1.189351151,3.922579901,70.2732893,5.16E-17,3.20E-15
ENSRNOG00000008364,0.729389601,8.213227423,70.10612228,5.62E-17,3.48E-15
ENSRNOG00000012546,-1.408788754,2.376869008,70.07232976,5.72E-17,3.53E-15
ENSRNOG00000043416,-1.296234315,2.509566919,69.94577415,6.10E-17,3.76E-15
ENSRNOG00000017369,-1.408209573,2.378805353,69.92682564,6.15E-17,3.79E-15
ENSRNOG00000023896,0.876629413,4.275889879,69.60870713,7.23E-17,4.44E-15
ENSRNOG00000042536,-1.380290042,3.910668852,69.4513565,7.83E-17,4.80E-15
ENSRNOG00000050792,0.998637055,5.251754325,69.19372666,8.93E-17,5.47E-15
ENSRNOG00000047080,-1.147137833,3.544699719,69.11544451,9.29E-17,5.68E-15
ENSRNOG00000015082,4.536764488,-0.216509609,68.87219991,1.05E-16,6.41E-15
ENSRNOG00000003870,-1.825997273,1.361612314,68.86622202,1.05E-16,6.42E-15
ENSRNOG00000010308,-0.904567233,6.656941015,68.79691394,1.09E-16,6.63E-15
ENSRNOG00000014034,-0.759129505,8.139304875,68.20509323,1.47E-16,8.94E-15
ENSRNOG00000011533,-1.596372143,1.779650676,68.02885573,1.61E-16,9.76E-15
ENSRNOG00000003144,-2.051401636,1.179696115,67.78676814,1.82E-16,1.10E-14
ENSRNOG00000002767,-0.769874152,5.955141561,67.77350834,1.83E-16,1.11E-14
ENSRNOG00000006569,-0.754996672,11.04301388,67.22282732,2.42E-16,1.46E-14
ENSRNOG00000011060,1.109292302,2.829436863,67.21207582,2.44E-16,1.47E-14
ENSRNOG00000017193,2.777214106,0.153187888,67.18585125,2.47E-16,1.48E-14
ENSRNOG00000012956,-1.623245322,1.850607449,66.93472177,2.81E-16,1.68E-14
ENSRNOG00000003924,-0.782917381,5.359007758,66.92443718,2.82E-16,1.69E-14
ENSRNOG00000001959,7.194765653,-1.297100665,66.86013493,2.91E-16,1.74E-14
ENSRNOG00000061304,1.911215426,3.844979275,66.78154445,3.03E-16,1.81E-14
ENSRNOG00000014603,-2.018282528,0.97658194,66.70368684,3.16E-16,1.88E-14
ENSRNOG00000008986,-2.523023528,2.578281117,66.53317191,3.44E-16,2.04E-14
ENSRNOG00000036959,-1.577464794,1.847715232,66.37613285,3.73E-16,2.21E-14
ENSRNOG00000019582,-0.927377273,5.971935165,66.33974353,3.80E-16,2.24E-14
ENSRNOG00000008869,-1.327373919,6.554432669,66.31484185,3.84E-16,2.27E-14
ENSRNOG00000031706,1.024254009,3.247031947,66.30584207,3.86E-16,2.28E-14
ENSRNOG00000014791,0.73284997,7.271028422,66.23494232,4.00E-16,2.35E-14
ENSRNOG00000014874,-0.840603459,5.083623497,66.20456048,4.06E-16,2.39E-14
ENSRNOG00000019129,0.899218212,4.097941266,66.01302307,4.48E-16,2.63E-14
ENSRNOG00000011882,-1.055392531,6.236523482,66.00767908,4.49E-16,2.63E-14
ENSRNOG00000051620,-0.843596693,4.879618877,65.92936553,4.67E-16,2.73E-14
ENSRNOG00000014371,-1.415926024,7.851213979,65.85352334,4.86E-16,2.83E-14
ENSRNOG00000006778,0.728306653,8.262022056,65.84139419,4.89E-16,2.84E-14
ENSRNOG00000017260,-0.786767338,5.39284552,65.73716704,5.15E-16,2.99E-14
ENSRNOG00000019390,0.803926177,4.74785083,65.64798696,5.39E-16,3.13E-14
ENSRNOG00000016267,-1.411945757,2.700688522,65.61819396,5.47E-16,3.17E-14
ENSRNOG00000014186,-0.823626664,4.633219967,65.59994633,5.52E-16,3.19E-14
ENSRNOG00000029826,-0.781101851,6.494151249,65.55938952,5.64E-16,3.25E-14
ENSRNOG00000023546,-1.390233276,2.327929342,65.41377108,6.07E-16,3.50E-14
ENSRNOG00000043387,0.946021009,3.992488587,65.40277855,6.11E-16,3.51E-14
ENSRNOG00000001091,1.148627795,3.194804839,65.39382276,6.13E-16,3.52E-14
ENSRNOG00000017022,0.698955186,7.38854734,65.28614286,6.48E-16,3.71E-14
ENSRNOG00000011271,-1.156980757,2.869569299,64.91675814,7.81E-16,4.47E-14
ENSRNOG00000001214,0.80852086,5.538351403,64.86874277,8.01E-16,4.57E-14
ENSRNOG00000033567,-1.474792315,2.176548103,64.67306247,8.84E-16,5.04E-14
ENSRNOG00000020339,-1.102771376,4.04745929,64.55459765,9.39E-16,5.34E-14
ENSRNOG00000025130,1.716205118,1.572751415,64.54515813,9.43E-16,5.36E-14
ENSRNOG00000021004,1.447192824,1.802637875,64.5028682,9.64E-16,5.46E-14
ENSRNOG00000017248,-2.760341312,-0.036049247,64.4539555,9.88E-16,5.59E-14
ENSRNOG00000014744,0.722933307,8.67823754,64.44206737,9.94E-16,5.62E-14
ENSRNOG00000003407,-1.127454522,5.816761102,64.35138528,1.04E-15,5.87E-14
ENSRNOG00000010378,-2.627489429,0.101487413,64.32655541,1.05E-15,5.94E-14
ENSRNOG00000032699,-0.745501812,8.597078026,64.04803258,1.21E-15,6.83E-14
ENSRNOG00000027770,-1.581166466,4.308092178,64.02829745,1.23E-15,6.88E-14
ENSRNOG00000001249,-1.382349742,1.872907839,63.90031013,1.31E-15,7.33E-14
ENSRNOG00000001007,-0.940836411,4.572010393,63.88992968,1.32E-15,7.36E-14
ENSRNOG00000006224,-1.810530241,1.552072394,63.87930003,1.32E-15,7.39E-14
ENSRNOG00000018237,0.762591074,7.764861021,63.75498454,1.41E-15,7.85E-14
ENSRNOG00000007250,-2.108759921,0.97159182,63.68579361,1.46E-15,8.12E-14
ENSRNOG00000001056,0.782315564,5.511072047,63.62860323,1.50E-15,8.34E-14
ENSRNOG00000005931,-1.456717316,2.236993985,63.6259429,1.50E-15,8.34E-14
ENSRNOG00000020811,-0.831404043,4.588376673,63.52670413,1.58E-15,8.76E-14
ENSRNOG00000001989,-0.863808059,6.499130822,63.40380146,1.68E-15,9.31E-14
ENSRNOG00000003840,-0.979068935,5.29104818,63.22823529,1.84E-15,1.02E-13
ENSRNOG00000006460,0.777056849,4.939870765,63.18782526,1.88E-15,1.03E-13
ENSRNOG00000005934,-1.974287877,2.424291808,63.15659103,1.91E-15,1.05E-13
ENSRNOG00000010011,-1.002498669,3.566093697,62.94079456,2.13E-15,1.17E-13
ENSRNOG00000020918,0.804041391,8.715915017,62.93520361,2.14E-15,1.17E-13
ENSRNOG00000013694,-0.933069326,5.803457833,62.76115501,2.33E-15,1.28E-13
ENSRNOG00000013577,-0.833271212,4.365444791,62.5764309,2.56E-15,1.40E-13
ENSRNOG00000020279,0.705469095,7.451725528,62.55688656,2.59E-15,1.41E-13
ENSRNOG00000042333,-0.770320026,6.248654335,62.27251036,2.99E-15,1.63E-13
ENSRNOG00000004917,-1.016505694,7.504031563,62.19335474,3.11E-15,1.69E-13
